timestamp,aggregate,fridge,washing_machine,dishwasher,microwave
2014-01-07 00:15:36+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:15:44+00:00,178.0,0.0,0.0,1.5,0.0
2014-01-07 00:15:52+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:16:00+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:16:08+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:16:16+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:16:24+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:16:32+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:16:40+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:16:48+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:16:56+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:17:04+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:17:12+00:00,180.0,0.0,0.0,1.3333333333333333,0.0
2014-01-07 00:17:20+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:17:28+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:17:36+00:00,182.0,0.0,0.0,1.0,0.0
2014-01-07 00:17:44+00:00,181.0,0.0,0.0,1.0,0.0
2014-01-07 00:17:52+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:18:00+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:18:08+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:18:16+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:18:24+00:00,180.0,0.0,0.0,1.5,0.0
2014-01-07 00:18:32+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:18:40+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:18:48+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:18:56+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:19:04+00:00,179.0,0.0,0.0,1.5,0.0
2014-01-07 00:19:12+00:00,179.5,0.0,0.0,1.0,0.0
2014-01-07 00:19:20+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:19:28+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:19:36+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:19:44+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:19:52+00:00,180.0,0.0,0.0,1.5,0.0
2014-01-07 00:20:00+00:00,232.0,0.0,0.0,2.0,0.0
2014-01-07 00:20:08+00:00,243.0,0.0,0.0,2.0,0.0
2014-01-07 00:20:16+00:00,243.0,0.0,0.0,1.0,0.0
2014-01-07 00:20:24+00:00,243.0,0.0,0.0,1.0,0.0
2014-01-07 00:20:32+00:00,243.0,0.0,0.0,1.0,0.0
2014-01-07 00:20:40+00:00,243.0,0.0,0.0,1.0,0.0
2014-01-07 00:20:48+00:00,243.0,0.0,0.0,1.0,0.0
2014-01-07 00:20:56+00:00,244.0,0.0,0.0,1.0,0.0
2014-01-07 00:21:04+00:00,244.5,0.0,0.0,1.0,0.0
2014-01-07 00:21:12+00:00,244.0,0.0,0.0,1.5,0.0
2014-01-07 00:21:20+00:00,244.0,0.0,0.0,2.0,0.0
2014-01-07 00:21:28+00:00,243.0,0.0,0.0,1.0,0.0
2014-01-07 00:21:36+00:00,181.5,0.0,0.0,1.0,0.0
2014-01-07 00:21:44+00:00,181.0,0.0,0.0,2.0,0.0
2014-01-07 00:21:52+00:00,181.0,0.0,0.0,2.0,0.0
2014-01-07 00:22:00+00:00,181.0,0.0,0.0,1.0,0.0
2014-01-07 00:22:08+00:00,181.0,0.0,0.0,1.0,0.0
2014-01-07 00:22:16+00:00,182.0,0.0,0.0,1.0,0.0
2014-01-07 00:22:24+00:00,181.0,0.0,0.0,1.0,0.0
2014-01-07 00:22:32+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:22:40+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:22:48+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:22:56+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:23:04+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:23:12+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:23:20+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:23:28+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:23:36+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:23:44+00:00,179.5,0.0,0.0,1.5,0.0
2014-01-07 00:23:52+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:24:00+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:24:08+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:24:16+00:00,179.5,0.0,0.0,1.5,0.0
2014-01-07 00:24:24+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:24:32+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:24:40+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:24:48+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:24:56+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:25:04+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:25:12+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:25:20+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:25:28+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:25:36+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:25:44+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:25:52+00:00,179.5,0.0,0.0,1.0,0.0
2014-01-07 00:26:00+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:26:08+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:26:16+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:26:24+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:26:32+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:26:40+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:26:48+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:26:56+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:27:04+00:00,179.5,0.0,0.0,1.5,0.0
2014-01-07 00:27:12+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:27:20+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:27:28+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:27:36+00:00,178.5,0.0,0.0,1.5,0.0
2014-01-07 00:27:44+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:27:52+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:28:00+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:28:08+00:00,178.0,0.0,0.0,2.0,0.0
2014-01-07 00:28:16+00:00,178.0,0.0,0.0,2.0,0.0
2014-01-07 00:28:24+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:28:32+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:28:40+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:28:48+00:00,178.0,0.0,0.0,2.0,0.0
2014-01-07 00:28:56+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:29:04+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:29:12+00:00,176.0,0.0,0.0,2.0,0.0
2014-01-07 00:29:20+00:00,178.0,0.0,0.0,2.0,0.0
2014-01-07 00:29:28+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:29:36+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:29:44+00:00,176.5,0.0,0.0,1.0,0.0
2014-01-07 00:29:52+00:00,177.0,0.0,0.0,2.0,0.0
2014-01-07 00:30:00+00:00,176.0,0.0,0.0,2.0,0.0
2014-01-07 00:30:08+00:00,176.0,0.0,0.0,1.0,0.0
2014-01-07 00:30:16+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:30:24+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:30:32+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:30:40+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:30:48+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:30:56+00:00,177.5,0.0,0.0,1.0,0.0
2014-01-07 00:31:04+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:31:12+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:31:20+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:31:28+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:31:36+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:31:44+00:00,178.0,0.0,0.0,1.5,0.0
2014-01-07 00:31:52+00:00,178.0,0.0,0.0,2.0,0.0
2014-01-07 00:32:00+00:00,177.0,0.0,0.0,2.0,0.0
2014-01-07 00:32:08+00:00,177.0,0.0,0.0,2.0,0.0
2014-01-07 00:32:16+00:00,176.66666666666666,0.0,0.0,1.6666666666666667,0.0
2014-01-07 00:32:24+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:32:32+00:00,177.0,0.0,0.0,2.0,0.0
2014-01-07 00:32:40+00:00,176.0,0.0,0.0,1.0,0.0
2014-01-07 00:32:48+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:32:56+00:00,177.5,0.0,0.0,1.5,0.0
2014-01-07 00:33:04+00:00,176.0,0.0,0.0,1.0,0.0
2014-01-07 00:33:12+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:33:20+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:33:28+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:33:36+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:33:44+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:33:52+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:34:00+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:34:08+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:34:16+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:34:24+00:00,178.0,0.0,0.0,1.5,0.0
2014-01-07 00:34:32+00:00,178.0,0.0,0.0,1.5,0.0
2014-01-07 00:34:40+00:00,178.5,0.0,0.0,1.0,0.0
2014-01-07 00:34:48+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:34:56+00:00,180.0,0.0,0.0,2.0,0.0
2014-01-07 00:35:04+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:35:12+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:35:20+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:35:28+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:35:36+00:00,181.0,0.0,0.0,2.0,0.0
2014-01-07 00:35:44+00:00,177.5,0.0,0.0,1.0,0.0
2014-01-07 00:35:52+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:36:00+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:36:08+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:36:16+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:36:24+00:00,179.5,0.0,0.0,1.0,0.0
2014-01-07 00:36:32+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:36:40+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:36:48+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:36:56+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:37:04+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:37:12+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:37:20+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:37:28+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:37:36+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:37:44+00:00,178.5,0.0,0.0,1.0,0.0
2014-01-07 00:37:52+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:38:00+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:38:08+00:00,180.0,0.0,0.0,1.0,0.0
2014-01-07 00:38:16+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:38:24+00:00,178.5,0.0,0.0,1.0,0.0
2014-01-07 00:38:32+00:00,178.5,0.0,0.0,1.0,0.0
2014-01-07 00:38:40+00:00,178.5,0.0,0.0,1.0,0.0
2014-01-07 00:38:48+00:00,178.0,0.0,0.0,2.0,0.0
2014-01-07 00:38:56+00:00,178.0,0.0,0.0,2.0,0.0
2014-01-07 00:39:04+00:00,179.0,0.0,0.0,1.0,0.0
2014-01-07 00:39:12+00:00,179.0,0.0,0.0,2.0,0.0
2014-01-07 00:39:20+00:00,178.0,0.0,0.0,2.0,0.0
2014-01-07 00:39:28+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:39:36+00:00,177.0,0.0,0.0,1.0,0.0
2014-01-07 00:39:44+00:00,178.0,0.0,0.0,1.0,0.0
2014-01-07 00:39:52+00:00,176.5,0.0,0.0,1.0,0.0
2014-01-07 00:40:00+00:00,146.0,0.0,0.0,1.0,0.0
2014-01-07 00:40:08+00:00,146.0,0.0,0.0,2.0,0.0
2014-01-07 00:40:16+00:00,145.0,0.0,0.0,1.5,0.0
2014-01-07 00:40:24+00:00,145.0,0.0,0.0,2.0,0.0
2014-01-07 00:40:32+00:00,145.0,0.0,0.0,2.0,0.0
2014-01-07 00:40:40+00:00,146.0,0.0,0.0,2.0,0.0
2014-01-07 00:40:48+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:40:56+00:00,146.0,0.0,0.0,1.0,0.0
2014-01-07 00:41:04+00:00,146.0,0.0,0.0,2.0,0.0
2014-01-07 00:41:12+00:00,146.0,0.0,0.0,1.0,0.0
2014-01-07 00:41:20+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:41:28+00:00,146.0,0.0,0.0,1.0,0.0
2014-01-07 00:41:36+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:41:44+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:41:52+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:42:00+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:42:08+00:00,146.0,0.0,0.0,2.0,0.0
2014-01-07 00:42:16+00:00,146.0,0.0,0.0,1.5,0.0
2014-01-07 00:42:24+00:00,145.5,0.0,0.0,1.5,0.0
2014-01-07 00:42:32+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:42:40+00:00,145.0,0.0,0.0,2.0,0.0
2014-01-07 00:42:48+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:42:56+00:00,145.0,0.0,0.0,1.5,0.0
2014-01-07 00:43:04+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:43:12+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:43:20+00:00,145.0,0.0,0.0,2.0,0.0
2014-01-07 00:43:28+00:00,145.0,0.0,0.0,2.0,0.0
2014-01-07 00:43:36+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:43:44+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:43:52+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:44:00+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:44:08+00:00,146.0,0.0,0.0,2.0,0.0
2014-01-07 00:44:16+00:00,145.0,0.0,0.0,2.0,0.0
2014-01-07 00:44:24+00:00,146.0,0.0,0.0,1.5,0.0
2014-01-07 00:44:32+00:00,146.0,0.0,0.0,1.0,0.0
2014-01-07 00:44:40+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:44:48+00:00,145.0,0.0,0.0,2.0,0.0
2014-01-07 00:44:56+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:45:04+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:45:12+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:45:20+00:00,145.0,0.0,0.0,2.0,0.0
2014-01-07 00:45:28+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:45:36+00:00,144.5,0.0,0.0,1.0,0.0
2014-01-07 00:45:44+00:00,143.0,0.0,0.0,1.0,0.0
2014-01-07 00:45:52+00:00,144.0,0.0,0.0,1.0,0.0
2014-01-07 00:46:00+00:00,144.0,0.0,0.0,1.0,0.0
2014-01-07 00:46:08+00:00,144.0,0.0,0.0,1.0,0.0
2014-01-07 00:46:16+00:00,143.0,0.0,0.0,1.0,0.0
2014-01-07 00:46:24+00:00,144.0,0.0,0.0,1.0,0.0
2014-01-07 00:46:32+00:00,145.0,0.0,0.0,1.0,0.0
2014-01-07 00:46:40+00:00,144.0,0.0,0.0,1.0,0.0
2014-01-07 00:46:48+00:00,144.0,0.0,0.0,1.0,0.0
2014-01-07 00:46:56+00:00,190.0,0.0,0.0,1.0,0.0
2014-01-07 00:47:04+00:00,188.5,0.0,0.0,1.0,0.0
2014-01-07 00:47:12+00:00,189.0,0.0,0.0,1.0,0.0
2014-01-07 00:47:20+00:00,189.0,0.0,0.0,1.0,0.0
2014-01-07 00:47:28+00:00,188.0,0.0,0.0,1.0,0.0
2014-01-07 00:47:36+00:00,187.0,0.0,0.0,1.0,0.0
2014-01-07 00:47:44+00:00,190.0,0.0,0.0,1.0,0.0
2014-01-07 00:47:52+00:00,189.0,0.0,0.0,1.5,0.0
2014-01-07 00:48:00+00:00,185.0,0.0,0.0,1.0,0.0
2014-01-07 00:48:08+00:00,186.0,0.0,0.0,1.0,0.0
2014-01-07 00:48:16+00:00,184.5,0.0,0.0,1.0,0.0
2014-01-07 00:48:24+00:00,186.0,0.0,0.0,1.0,0.0
2014-01-07 00:48:32+00:00,187.0,0.0,0.0,1.0,0.0
2014-01-07 00:48:40+00:00,187.0,0.0,0.0,1.0,0.0
2014-01-07 00:48:48+00:00,186.0,0.0,0.0,1.0,0.0
2014-01-07 00:48:56+00:00,186.0,0.0,0.0,1.0,0.0
2014-01-07 00:49:04+00:00,186.0,0.0,0.0,1.5,0.0
2014-01-07 00:49:12+00:00,185.0,0.0,0.0,1.0,0.0
2014-01-07 00:49:20+00:00,185.0,0.0,0.0,2.0,0.0
2014-01-07 00:49:28+00:00,185.0,0.0,0.0,2.0,0.0
2014-01-07 00:49:36+00:00,184.5,0.0,0.0,1.5,0.0
2014-01-07 00:49:44+00:00,184.0,0.0,0.0,1.0,0.0
2014-01-07 00:49:52+00:00,187.0,0.0,0.0,2.0,0.0
