timestamp,aggregate,fridge,washing_machine,dishwasher,microwave
2015-03-12 00:04:40+00:00,291.0,93.0,0.0,0.0,0.0
2015-03-12 00:04:48+00:00,289.0,92.0,0.0,0.0,0.0
2015-03-12 00:04:56+00:00,293.0,92.0,0.0,0.0,0.0
2015-03-12 00:05:04+00:00,295.0,95.0,0.0,0.0,0.0
2015-03-12 00:05:12+00:00,295.0,92.0,0.0,0.0,0.0
2015-03-12 00:05:20+00:00,295.0,92.0,0.0,0.0,0.0
2015-03-12 00:05:28+00:00,294.0,93.0,0.0,0.0,0.0
2015-03-12 00:05:36+00:00,298.0,93.0,0.0,0.0,0.0
2015-03-12 00:05:44+00:00,298.0,93.0,0.0,0.0,0.0
2015-03-12 00:05:52+00:00,295.0,92.0,0.0,0.0,0.0
2015-03-12 00:06:00+00:00,295.0,92.0,0.0,0.0,0.0
2015-03-12 00:06:08+00:00,295.0,92.0,0.0,0.0,0.0
2015-03-12 00:06:16+00:00,298.0,92.0,0.0,0.0,0.0
2015-03-12 00:06:24+00:00,290.0,93.0,0.0,0.0,0.0
2015-03-12 00:06:32+00:00,293.0,92.0,0.0,0.0,0.0
2015-03-12 00:06:40+00:00,295.0,92.0,0.0,0.0,0.0
2015-03-12 00:06:48+00:00,297.0,93.0,0.0,0.0,0.0
2015-03-12 00:06:56+00:00,295.0,93.0,0.0,0.0,0.0
2015-03-12 00:07:04+00:00,298.0,92.5,0.0,0.0,0.0
2015-03-12 00:07:12+00:00,291.0,92.0,0.0,0.0,0.0
2015-03-12 00:07:20+00:00,296.0,92.0,0.0,0.0,0.0
2015-03-12 00:07:28+00:00,293.0,92.0,0.0,0.0,0.0
2015-03-12 00:07:36+00:00,298.0,92.0,0.0,0.0,0.0
2015-03-12 00:07:44+00:00,294.0,92.0,0.0,0.0,0.0
2015-03-12 00:07:52+00:00,292.0,92.5,0.0,0.0,0.0
2015-03-12 00:08:00+00:00,290.0,92.0,0.0,0.0,0.0
2015-03-12 00:08:08+00:00,291.0,92.0,0.0,0.0,0.0
2015-03-12 00:08:16+00:00,289.0,92.0,0.0,0.0,0.0
2015-03-12 00:08:24+00:00,291.0,92.0,0.0,0.0,0.0
2015-03-12 00:08:32+00:00,292.5,92.0,0.0,0.0,0.0
2015-03-12 00:08:40+00:00,290.0,91.0,0.0,0.0,0.0
2015-03-12 00:08:48+00:00,295.0,92.0,0.0,0.0,0.0
2015-03-12 00:08:56+00:00,290.0,92.0,0.0,0.0,0.0
2015-03-12 00:09:04+00:00,292.0,92.0,0.0,0.0,0.0
2015-03-12 00:09:12+00:00,289.0,92.0,0.0,0.0,0.0
2015-03-12 00:09:20+00:00,290.0,92.5,0.0,0.0,0.0
2015-03-12 00:09:28+00:00,291.0,93.0,0.0,0.0,0.0
2015-03-12 00:09:36+00:00,292.0,93.0,0.0,0.0,0.0
2015-03-12 00:09:44+00:00,289.0,91.0,0.0,0.0,0.0
2015-03-12 00:09:52+00:00,291.0,92.0,0.0,0.0,0.0
2015-03-12 00:10:00+00:00,292.0,92.0,0.0,0.0,0.0
2015-03-12 00:10:08+00:00,294.0,91.5,0.0,0.0,0.0
2015-03-12 00:10:16+00:00,291.0,91.0,0.0,0.0,0.0
2015-03-12 00:10:24+00:00,289.0,91.0,0.0,0.0,0.0
2015-03-12 00:10:32+00:00,289.0,92.0,0.0,0.0,0.0
2015-03-12 00:10:40+00:00,289.0,91.0,0.0,0.0,0.0
2015-03-12 00:10:48+00:00,295.0,92.0,0.0,0.0,0.0
2015-03-12 00:10:56+00:00,292.5,92.5,0.0,0.0,0.0
2015-03-12 00:11:04+00:00,289.0,92.0,0.0,0.0,0.0
2015-03-12 00:11:12+00:00,288.0,94.0,0.0,0.0,0.0
2015-03-12 00:11:20+00:00,289.0,92.0,0.0,0.0,0.0
2015-03-12 00:11:28+00:00,290.0,92.0,0.0,0.0,0.0
2015-03-12 00:11:36+00:00,288.0,92.0,0.0,0.0,0.0
2015-03-12 00:11:44+00:00,286.0,91.0,0.0,0.0,0.0
2015-03-12 00:11:52+00:00,286.0,92.0,0.0,0.0,0.0
2015-03-12 00:12:00+00:00,286.0,91.0,0.0,0.0,0.0
2015-03-12 00:12:08+00:00,286.0,92.0,0.0,0.0,0.0
2015-03-12 00:12:16+00:00,287.0,93.0,0.0,0.0,0.0
2015-03-12 00:12:24+00:00,287.0,91.5,0.0,0.0,0.0
2015-03-12 00:12:32+00:00,289.0,92.0,0.0,0.0,0.0
2015-03-12 00:12:40+00:00,215.0,91.0,0.0,0.0,0.0
2015-03-12 00:12:48+00:00,215.0,92.0,0.0,0.0,0.0
2015-03-12 00:12:56+00:00,213.0,91.0,0.0,0.0,0.0
2015-03-12 00:13:04+00:00,217.0,92.0,0.0,0.0,0.0
2015-03-12 00:13:12+00:00,216.5,91.0,0.0,0.0,0.0
2015-03-12 00:13:20+00:00,216.0,92.0,0.0,0.0,0.0
2015-03-12 00:13:28+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:13:36+00:00,215.0,92.0,0.0,0.0,0.0
2015-03-12 00:13:44+00:00,216.0,92.0,0.0,0.0,0.0
2015-03-12 00:13:52+00:00,217.0,92.0,0.0,0.0,0.0
2015-03-12 00:14:00+00:00,217.0,91.5,0.0,0.0,0.0
2015-03-12 00:14:08+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:14:16+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:14:24+00:00,219.0,91.0,0.0,0.0,0.0
2015-03-12 00:14:32+00:00,219.0,91.0,0.0,0.0,0.0
2015-03-12 00:14:40+00:00,217.0,91.5,0.0,0.0,0.0
2015-03-12 00:14:48+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:14:56+00:00,216.0,90.0,0.0,0.0,0.0
2015-03-12 00:15:04+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:15:12+00:00,212.0,92.0,0.0,0.0,0.0
2015-03-12 00:15:20+00:00,215.0,91.0,0.0,0.0,0.0
2015-03-12 00:15:28+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:15:36+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:15:44+00:00,215.0,91.0,0.0,0.0,0.0
2015-03-12 00:15:52+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:16:00+00:00,216.0,92.0,0.0,0.0,0.0
2015-03-12 00:16:08+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:16:16+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:16:24+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:16:32+00:00,218.0,91.0,0.0,0.0,0.0
2015-03-12 00:16:40+00:00,218.0,91.0,0.0,0.0,0.0
2015-03-12 00:16:48+00:00,217.0,90.0,0.0,0.0,0.0
2015-03-12 00:16:56+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:17:04+00:00,217.0,90.5,0.0,0.0,0.0
2015-03-12 00:17:12+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:17:20+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:17:28+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:17:36+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:17:44+00:00,218.0,91.0,0.0,0.0,0.0
2015-03-12 00:17:52+00:00,219.0,91.0,0.0,0.0,0.0
2015-03-12 00:18:00+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:18:08+00:00,217.0,90.0,0.0,0.0,0.0
2015-03-12 00:18:16+00:00,218.0,91.0,0.0,0.0,0.0
2015-03-12 00:18:24+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:18:32+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:18:40+00:00,218.0,91.0,0.0,0.0,0.0
2015-03-12 00:18:48+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:18:56+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:19:04+00:00,215.0,91.0,0.0,0.0,0.0
2015-03-12 00:19:12+00:00,215.0,91.0,0.0,0.0,0.0
2015-03-12 00:19:20+00:00,213.0,91.0,0.0,0.0,0.0
2015-03-12 00:19:28+00:00,211.0,90.0,0.0,0.0,0.0
2015-03-12 00:19:36+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:19:44+00:00,215.0,91.0,0.0,0.0,0.0
2015-03-12 00:19:52+00:00,210.0,90.0,0.0,0.0,0.0
2015-03-12 00:20:00+00:00,210.0,91.0,0.0,0.0,0.0
2015-03-12 00:20:08+00:00,212.5,91.0,0.0,0.0,0.0
2015-03-12 00:20:16+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:20:24+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:20:32+00:00,216.0,92.0,0.0,0.0,0.0
2015-03-12 00:20:40+00:00,216.0,92.0,0.0,0.0,0.0
2015-03-12 00:20:48+00:00,212.0,91.5,0.0,0.0,0.0
2015-03-12 00:20:56+00:00,215.0,90.0,0.0,0.0,0.0
2015-03-12 00:21:04+00:00,212.0,90.0,0.0,0.0,0.0
2015-03-12 00:21:12+00:00,215.0,91.0,0.0,0.0,0.0
2015-03-12 00:21:20+00:00,212.0,90.0,0.0,0.0,0.0
2015-03-12 00:21:28+00:00,216.0,90.0,0.0,0.0,0.0
2015-03-12 00:21:36+00:00,215.5,91.0,0.0,0.0,0.0
2015-03-12 00:21:44+00:00,215.0,90.0,0.0,0.0,0.0
2015-03-12 00:21:52+00:00,218.0,90.0,0.0,0.0,0.0
2015-03-12 00:22:00+00:00,215.0,90.0,0.0,0.0,0.0
2015-03-12 00:22:08+00:00,216.0,90.0,0.0,0.0,0.0
2015-03-12 00:22:16+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:22:24+00:00,217.0,90.5,0.0,0.0,0.0
2015-03-12 00:22:32+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:22:40+00:00,217.0,90.0,0.0,0.0,0.0
2015-03-12 00:22:48+00:00,218.0,90.0,0.0,0.0,0.0
2015-03-12 00:22:56+00:00,217.0,90.0,0.0,0.0,0.0
2015-03-12 00:23:04+00:00,217.0,90.0,0.0,0.0,0.0
2015-03-12 00:23:12+00:00,215.5,90.5,0.0,0.0,0.0
2015-03-12 00:23:20+00:00,217.0,90.0,0.0,0.0,0.0
2015-03-12 00:23:28+00:00,217.0,91.0,0.0,0.0,0.0
2015-03-12 00:23:36+00:00,217.0,90.0,0.0,0.0,0.0
2015-03-12 00:23:44+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:23:52+00:00,216.5,91.5,0.0,0.0,0.0
2015-03-12 00:24:00+00:00,213.0,91.0,0.0,0.0,0.0
2015-03-12 00:24:08+00:00,217.0,90.0,0.0,0.0,0.0
2015-03-12 00:24:16+00:00,215.0,90.0,0.0,0.0,0.0
2015-03-12 00:24:24+00:00,215.0,92.0,0.0,0.0,0.0
2015-03-12 00:24:32+00:00,213.0,92.0,0.0,0.0,0.0
2015-03-12 00:24:40+00:00,214.0,91.0,0.0,0.0,0.0
2015-03-12 00:24:48+00:00,213.0,91.0,0.0,0.0,0.0
2015-03-12 00:24:56+00:00,216.0,91.0,0.0,0.0,0.0
2015-03-12 00:25:04+00:00,216.0,90.0,0.0,0.0,0.0
2015-03-12 00:25:12+00:00,216.0,90.0,0.0,0.0,0.0
2015-03-12 00:25:20+00:00,211.0,90.0,0.0,0.0,0.0
2015-03-12 00:25:28+00:00,213.5,90.0,0.0,0.0,0.0
2015-03-12 00:25:36+00:00,213.0,91.0,0.0,0.0,0.0
2015-03-12 00:25:44+00:00,216.0,90.0,0.0,0.0,0.0
2015-03-12 00:25:52+00:00,216.0,90.0,0.0,0.0,0.0
2015-03-12 00:26:00+00:00,212.0,90.0,0.0,0.0,0.0
2015-03-12 00:26:08+00:00,212.0,91.0,0.0,0.0,0.0
2015-03-12 00:26:16+00:00,210.5,89.5,0.0,0.0,0.0
2015-03-12 00:26:24+00:00,211.0,90.0,0.0,0.0,0.0
2015-03-12 00:26:32+00:00,212.0,91.0,0.0,0.0,0.0
2015-03-12 00:26:40+00:00,211.0,90.0,0.0,0.0,0.0
2015-03-12 00:26:48+00:00,211.0,90.0,0.0,0.0,0.0
2015-03-12 00:26:56+00:00,212.5,90.5,0.0,0.0,0.0
2015-03-12 00:27:04+00:00,213.0,90.0,0.0,0.0,0.0
2015-03-12 00:27:12+00:00,213.0,90.0,0.0,0.0,0.0
2015-03-12 00:27:20+00:00,213.0,90.0,0.0,0.0,0.0
2015-03-12 00:27:28+00:00,212.0,90.0,0.0,0.0,0.0
2015-03-12 00:27:36+00:00,212.0,90.0,0.0,0.0,0.0
2015-03-12 00:27:44+00:00,338.5,90.0,0.0,0.0,0.0
2015-03-12 00:27:52+00:00,330.0,90.0,0.0,0.0,0.0
2015-03-12 00:28:00+00:00,330.0,90.0,0.0,0.0,0.0
2015-03-12 00:28:08+00:00,325.0,91.0,0.0,0.0,0.0
2015-03-12 00:28:16+00:00,322.0,91.0,0.0,0.0,0.0
2015-03-12 00:28:24+00:00,322.0,90.0,0.0,0.0,0.0
2015-03-12 00:28:32+00:00,257.0,91.0,0.0,0.0,0.0
2015-03-12 00:28:40+00:00,223.0,4.0,0.0,0.0,0.0
2015-03-12 00:28:48+00:00,223.0,4.0,0.0,0.0,0.0
2015-03-12 00:28:56+00:00,219.0,4.0,0.0,0.0,0.0
2015-03-12 00:29:04+00:00,224.0,4.0,0.0,0.0,0.0
2015-03-12 00:29:12+00:00,221.0,4.0,0.0,0.0,0.0
2015-03-12 00:29:20+00:00,220.0,4.0,0.0,0.0,0.0
2015-03-12 00:29:28+00:00,220.0,4.0,0.0,0.0,0.0
2015-03-12 00:29:36+00:00,210.0,4.0,0.0,0.0,0.0
2015-03-12 00:29:44+00:00,211.0,4.0,0.0,0.0,0.0
2015-03-12 00:29:52+00:00,211.0,4.0,0.0,0.0,0.0
2015-03-12 00:30:00+00:00,212.0,4.0,0.0,0.0,0.0
2015-03-12 00:30:08+00:00,212.0,0.0,0.0,0.0,0.0
2015-03-12 00:30:16+00:00,212.0,0.0,0.0,0.0,0.0
2015-03-12 00:30:24+00:00,206.0,0.0,0.0,0.0,0.0
2015-03-12 00:30:32+00:00,208.0,0.0,0.0,0.0,0.0
2015-03-12 00:30:40+00:00,207.0,0.0,0.0,0.0,0.0
2015-03-12 00:30:48+00:00,206.0,0.0,0.0,0.0,0.0
2015-03-12 00:30:56+00:00,207.0,0.0,0.0,0.0,0.0
2015-03-12 00:31:04+00:00,206.0,0.0,0.0,0.0,0.0
2015-03-12 00:31:12+00:00,206.0,0.0,0.0,0.0,0.0
2015-03-12 00:31:20+00:00,204.0,0.0,0.0,0.0,0.0
2015-03-12 00:31:28+00:00,206.0,0.0,0.0,0.0,0.0
2015-03-12 00:31:36+00:00,201.5,0.0,0.0,0.0,0.0
2015-03-12 00:31:44+00:00,208.0,0.0,0.0,0.0,0.0
2015-03-12 00:31:52+00:00,202.0,0.0,0.0,0.0,0.0
2015-03-12 00:32:00+00:00,206.0,0.0,0.0,0.0,0.0
2015-03-12 00:32:08+00:00,204.0,0.0,0.0,0.0,0.0
2015-03-12 00:32:16+00:00,201.5,0.0,0.0,0.0,0.0
2015-03-12 00:32:24+00:00,199.0,0.0,0.0,0.0,0.0
2015-03-12 00:32:32+00:00,202.0,0.0,0.0,0.0,0.0
2015-03-12 00:32:40+00:00,202.0,0.0,0.0,0.0,0.0
2015-03-12 00:32:48+00:00,202.0,0.0,0.0,0.0,0.0
2015-03-12 00:32:56+00:00,204.0,0.0,0.0,0.0,0.0
2015-03-12 00:33:04+00:00,201.0,0.0,0.0,0.0,0.0
2015-03-12 00:33:12+00:00,199.0,0.0,0.0,0.0,0.0
2015-03-12 00:33:20+00:00,202.0,0.0,0.0,0.0,0.0
2015-03-12 00:33:28+00:00,199.0,0.0,0.0,0.0,0.0
2015-03-12 00:33:36+00:00,199.0,0.0,0.0,0.0,0.0
2015-03-12 00:33:44+00:00,201.0,0.0,0.0,0.0,0.0
2015-03-12 00:33:52+00:00,205.5,0.0,0.0,0.0,0.0
2015-03-12 00:34:00+00:00,202.0,0.0,0.0,0.0,0.0
2015-03-12 00:34:08+00:00,205.0,0.0,0.0,0.0,0.0
2015-03-12 00:34:16+00:00,202.0,0.0,0.0,0.0,0.0
2015-03-12 00:34:24+00:00,205.0,0.0,0.0,0.0,0.0
2015-03-12 00:34:32+00:00,202.0,0.0,0.0,0.0,0.0
2015-03-12 00:34:40+00:00,199.0,0.0,0.0,0.0,0.0
2015-03-12 00:34:48+00:00,201.0,0.0,0.0,0.0,0.0
2015-03-12 00:34:56+00:00,205.0,0.0,0.0,0.0,0.0
2015-03-12 00:35:04+00:00,200.0,0.0,0.0,0.0,0.0
2015-03-12 00:35:12+00:00,205.0,0.0,0.0,0.0,0.0
2015-03-12 00:35:20+00:00,296.0,0.0,0.0,0.0,0.0
2015-03-12 00:35:28+00:00,297.0,0.0,0.0,0.0,0.0
2015-03-12 00:35:36+00:00,299.0,0.0,0.0,0.0,0.0
2015-03-12 00:35:44+00:00,301.0,0.0,0.0,0.0,0.0
2015-03-12 00:35:52+00:00,301.0,0.0,0.0,0.0,0.0
2015-03-12 00:36:00+00:00,304.0,0.0,0.0,0.0,0.0
2015-03-12 00:36:08+00:00,302.5,0.0,0.0,0.0,0.0
2015-03-12 00:36:16+00:00,304.0,0.0,0.0,0.0,0.0
2015-03-12 00:36:24+00:00,306.0,0.0,0.0,0.0,0.0
2015-03-12 00:36:32+00:00,301.0,0.0,0.0,0.0,0.0
2015-03-12 00:36:40+00:00,302.0,0.0,0.0,0.0,0.0
2015-03-12 00:36:48+00:00,310.0,0.0,0.0,0.0,0.0
2015-03-12 00:36:56+00:00,303.0,0.0,0.0,0.0,0.0
2015-03-12 00:37:04+00:00,300.0,0.0,0.0,0.0,0.0
2015-03-12 00:37:12+00:00,299.0,0.0,0.0,0.0,0.0
2015-03-12 00:37:20+00:00,301.0,0.0,0.0,0.0,0.0
2015-03-12 00:37:28+00:00,298.0,0.0,0.0,0.0,0.0
2015-03-12 00:37:36+00:00,298.0,0.0,0.0,0.0,0.0
2015-03-12 00:37:44+00:00,298.0,0.0,0.0,0.0,0.0
2015-03-12 00:37:52+00:00,298.0,0.0,0.0,0.0,0.0
2015-03-12 00:38:00+00:00,298.0,0.0,0.0,0.0,0.0
2015-03-12 00:38:08+00:00,297.0,0.0,0.0,0.0,0.0
2015-03-12 00:38:16+00:00,297.0,0.0,0.0,0.0,0.0
2015-03-12 00:38:24+00:00,298.5,0.0,0.0,0.0,0.0
2015-03-12 00:38:32+00:00,298.0,0.0,0.0,0.0,0.0
2015-03-12 00:38:40+00:00,299.0,0.0,0.0,0.0,0.0
2015-03-12 00:38:48+00:00,299.0,0.0,0.0,0.0,0.0
2015-03-12 00:38:56+00:00,293.0,0.0,0.0,0.0,0.0
2015-03-12 00:39:04+00:00,300.0,0.0,0.0,0.0,0.0
2015-03-12 00:39:12+00:00,294.0,0.0,0.0,0.0,0.0
2015-03-12 00:39:20+00:00,299.0,0.0,0.0,0.0,0.0
2015-03-12 00:39:28+00:00,295.0,0.0,0.0,0.0,0.0
2015-03-12 00:39:36+00:00,299.0,0.0,0.0,0.0,0.0
2015-03-12 00:39:44+00:00,303.0,0.0,0.0,0.0,0.0
2015-03-12 00:39:52+00:00,298.0,0.0,0.0,0.0,0.0
2015-03-12 00:40:00+00:00,300.0,0.0,0.0,0.0,0.0
2015-03-12 00:40:08+00:00,219.0,0.0,0.0,0.0,0.0
2015-03-12 00:40:16+00:00,220.0,0.0,0.0,0.0,0.0
2015-03-12 00:40:24+00:00,221.0,0.0,0.0,0.0,0.0
2015-03-12 00:40:32+00:00,216.0,0.0,0.0,0.0,0.0
2015-03-12 00:40:40+00:00,216.0,0.0,0.0,0.0,0.0
2015-03-12 00:40:48+00:00,216.0,0.0,0.0,0.0,0.0
2015-03-12 00:40:56+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:41:04+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:41:12+00:00,218.0,0.0,0.0,0.0,0.0
2015-03-12 00:41:20+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:41:28+00:00,215.0,0.0,0.0,0.0,0.0
2015-03-12 00:41:36+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:41:44+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:41:52+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:42:00+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:42:08+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:42:16+00:00,211.0,0.0,0.0,0.0,0.0
2015-03-12 00:42:24+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:42:32+00:00,216.0,0.0,0.0,0.0,0.0
2015-03-12 00:42:40+00:00,216.0,0.0,0.0,0.0,0.0
2015-03-12 00:42:48+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:42:56+00:00,216.5,0.0,0.0,0.0,0.0
2015-03-12 00:43:04+00:00,215.0,0.0,0.0,0.0,0.0
2015-03-12 00:43:12+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:43:20+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:43:28+00:00,212.0,0.0,0.0,0.0,0.0
2015-03-12 00:43:36+00:00,215.0,0.0,0.0,0.0,0.0
2015-03-12 00:43:44+00:00,214.5,0.0,0.0,0.0,0.0
2015-03-12 00:43:52+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:44:00+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:44:08+00:00,216.0,0.0,0.0,0.0,0.0
2015-03-12 00:44:16+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:44:24+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:44:32+00:00,216.5,0.0,0.0,0.0,0.0
2015-03-12 00:44:40+00:00,216.0,0.0,0.0,0.0,0.0
2015-03-12 00:44:48+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:44:56+00:00,211.0,0.0,0.0,0.0,0.0
2015-03-12 00:45:04+00:00,212.0,0.0,0.0,0.0,0.0
2015-03-12 00:45:12+00:00,212.0,0.0,0.0,0.0,0.0
2015-03-12 00:45:20+00:00,212.0,0.0,0.0,0.0,0.0
2015-03-12 00:45:28+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:45:36+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:45:44+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:45:52+00:00,215.0,0.0,0.0,0.0,0.0
2015-03-12 00:46:00+00:00,214.0,0.0,0.0,0.0,0.0
2015-03-12 00:46:08+00:00,213.0,0.0,0.0,0.0,0.0
2015-03-12 00:46:16+00:00,217.0,0.0,0.0,0.0,0.0
2015-03-12 00:46:24+00:00,218.0,0.0,0.0,0.0,0.0
2015-03-12 00:46:32+00:00,215.0,0.0,0.0,0.0,0.0
2015-03-12 00:46:40+00:00,211.0,0.0,0.0,0.0,0.0
2015-03-12 00:46:48+00:00,215.0,0.0,0.0,0.0,0.0
2015-03-12 00:46:56+00:00,211.0,0.0,0.0,0.0,0.0
2015-03-12 00:47:04+00:00,211.0,0.0,0.0,0.0,0.0
2015-03-12 00:47:12+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:47:20+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:47:28+00:00,181.0,0.0,0.0,0.0,0.0
2015-03-12 00:47:36+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:47:44+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:47:52+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:48:00+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:48:08+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:48:16+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:48:24+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:48:32+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:48:40+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:48:48+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:48:56+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:49:04+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:49:12+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:49:20+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:49:28+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:49:36+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:49:44+00:00,180.0,0.0,0.0,0.0,0.0
2015-03-12 00:49:52+00:00,182.0,0.0,0.0,0.0,0.0
2015-03-12 00:50:00+00:00,182.0,0.0,0.0,0.0,0.0
